418520.000,4851300.000,4.737
418540.000,4851300.000,4.511
418560.000,4851300.000,4.299
418580.000,4851300.000,4.250
418600.000,4851300.000,4.224
418200.000,4851320.000,5.465
418220.000,4851320.000,5.593
418240.000,4851320.000,5.773
418260.000,4851320.000,5.715
418280.000,4851320.000,5.545
418300.000,4851320.000,5.213
418320.000,4851320.000,5.092
418340.000,4851320.000,5.139
418360.000,4851320.000,5.075
418380.000,4851320.000,5.384
418400.000,4851320.000,5.290
418420.000,4851320.000,5.206
418440.000,4851320.000,5.447
418460.000,4851320.000,5.301
418480.000,4851320.000,4.879
418500.000,4851320.000,4.920
418520.000,4851320.000,4.990
418540.000,4851320.000,4.533
418560.000,4851320.000,4.425
418580.000,4851320.000,4.247
418200.000,4851340.000,5.643
418220.000,4851340.000,5.755
418240.000,4851340.000,5.940
418260.000,4851340.000,5.761
418280.000,4851340.000,5.586
418300.000,4851340.000,5.498
418320.000,4851340.000,5.327
418340.000,4851340.000,5.294
418360.000,4851340.000,5.501
418380.000,4851340.000,5.587
418400.000,4851340.000,5.427
418420.000,4851340.000,5.561
418440.000,4851340.000,5.285
418460.000,4851340.000,5.151
418480.000,4851340.000,5.012
418500.000,4851340.000,4.982
418520.000,4851340.000,4.827
418540.000,4851340.000,4.644
418560.000,4851340.000,4.612
418180.000,4851360.000,5.680
418200.000,4851360.000,5.858
418220.000,4851360.000,5.783
418240.000,4851360.000,6.068
418260.000,4851360.000,5.944
418280.000,4851360.000,5.763
418300.000,4851360.000,5.650
418320.000,4851360.000,5.587
418340.000,4851360.000,5.599
418360.000,4851360.000,5.604
418380.000,4851360.000,5.422
418400.000,4851360.000,5.385
418420.000,4851360.000,5.487
418440.000,4851360.000,5.344
418460.000,4851360.000,5.247
418480.000,4851360.000,5.156
418500.000,4851360.000,5.302
418520.000,4851360.000,4.880
418540.000,4851360.000,5.018
418160.000,4851380.000,5.803
418180.000,4851380.000,5.933
418200.000,4851380.000,5.851
418220.000,4851380.000,5.984
418240.000,4851380.000,6.005
